movie_id,name_id
tt8522820,nm6276616
tt8525070,nm3431390
tt8526164,nm1583960
tt8526872,nm0108132
tt8529070,nm2117286
tt8529186,nm7613066
tt8529186,nm7613065
tt8530866,nm0467811
tt8535180,nm0003535
tt8535546,nm2485654
tt8539280,nm0811714
tt8541440,nm4459508
tt8548792,nm2691863
tt8552406,nm2373713
tt8552406,nm3172318
tt8561086,nm1500124
tt8561690,nm1286935
tt8563452,nm1226069
tt8567342,nm5959869
tt8574252,nm4219902
tt8581230,nm3349777
tt8585940,nm2096009
tt8587122,nm7087208
tt8589474,nm0006787
tt8590896,nm1762795
tt8590992,nm5864295
tt8591260,nm0000871
tt8593538,nm0880127
tt8593930,nm9910817
tt8594718,nm9924319
tt8595480,nm8975738
tt8595574,nm0213983
tt8595708,nm1755171
tt8602654,nm6142895
tt8615732,nm0526732
tt8618118,nm1899656
tt8619812,nm5968920
tt8620646,nm1414579
tt8621438,nm5772485
tt8630424,nm1533235
tt8631174,nm0267399
tt8633950,nm3106028
tt8635076,nm3265321
tt8638524,nm0523363
tt8638640,nm9942830
tt8639740,nm0082776
tt8649186,nm1717924
tt8649454,nm6836507
tt8652728,nm4099092
tt8653824,nm0904192
tt8655470,nm0619923
tt8655470,nm0865918
tt8655738,nm6136445
tt8657468,nm5521959
tt8657696,nm4074735
tt8660788,nm3500190
tt8661814,nm7807500
tt8665634,nm8423987
tt8665746,nm9955408
tt8665794,nm1908800
tt8668312,nm2620778
tt8669356,nm0241622
tt8671462,nm3986275
tt8671462,nm5372764
tt8671462,nm9958352
tt8675532,nm9959993
tt8685802,nm1110306
tt8694228,nm8386553
tt8696440,nm1597572
tt8696440,nm1577474
tt8706874,nm9044390
tt8708304,nm6142823
tt8709452,nm8411910
tt8712750,nm1802267
tt8713190,nm0070589
tt8716800,nm3061960
tt8718580,nm9982663
tt8721556,nm3859342
tt8723216,nm3184434
tt8726008,nm1364086
tt8726098,nm3049622
tt8726116,nm5469088
tt8733014,nm7222062
tt8737614,nm8526249
tt8738964,nm1500530
tt8744094,nm4914661
tt8744608,nm5250587
tt8748608,nm7943357
tt8749922,nm0646987
tt8749962,nm4179342
tt8750122,nm1451137
tt8751804,nm3312722
tt8752474,nm0515005
tt8752498,nm4982437
tt8752498,nm0515005
tt8757960,nm1672174
tt8758086,nm1625382
tt8763008,nm0003508
tt8766224,nm4022917
tt8767808,nm0700090
tt8769828,nm2985661
tt8773662,nm5130815
tt8773662,nm6206978
tt8775056,nm0728276
tt8781414,nm0513554
tt8781414,nm1437652
tt8785134,nm10021195
tt8785486,nm3803184
tt8787284,nm1714018
tt8798274,nm1295189
tt8800384,nm1252197
tt8806546,nm6576552
tt8806768,nm1724912
tt8811474,nm0074163
tt8816130,nm0033240
tt8816194,nm0863807
tt8821182,nm0487990
tt8822274,nm1856743
tt8826936,nm4853354
tt8826992,nm9607013
tt8830002,nm0958561
tt8832158,nm5941201
tt8835552,nm2758967
tt8836476,nm2538739
tt8836476,nm10044892
tt8836988,nm0425364
tt8837044,nm0764367
tt8838810,nm1152754
tt8845840,nm3770347
tt8850036,nm10051112
tt8850036,nm3545981
tt8852536,nm0707382
tt8852558,nm2859182
tt8861786,nm0898547
tt8865562,nm10057971
tt8865580,nm0126492
tt8866064,nm9073819
tt8873348,nm7760158
tt8875366,nm10063029
tt8883524,nm3012171
tt8890230,nm1322006
tt8890582,nm3151107
tt8890690,nm1600662
tt8897986,nm4083927
tt8897986,nm10074951
tt8898544,nm4518735
tt8898648,nm8396558
tt8900172,nm5689944
tt8900172,nm5237286
tt8900302,nm0637838
tt8901582,nm4577642
tt8903840,nm3033662
tt8906022,nm0110292
tt8908002,nm2590164
tt8908048,nm9368132
tt8912932,nm5260581
tt8912932,nm3225166
tt8917752,nm2670854
tt8919396,nm3792294
tt8922118,nm2373566
tt8922832,nm3620486
tt8932884,nm0223606
tt8943572,nm3706826
tt8948208,nm3814248
tt8962472,nm2053461
tt8963708,nm2172605
tt8967900,nm2359589
tt8974368,nm0355960
tt8974586,nm3270014
tt8976710,nm1639277
tt8976832,nm4352422
tt8983218,nm8423987
tt8986842,nm2031561
tt9006968,nm3262576
tt9007142,nm2484181
tt9010900,nm10191835
tt9011130,nm3836680
tt9011132,nm0008243
tt9016296,nm0499448
tt9018570,nm10131548
tt9021092,nm4951006
tt9021140,nm1059740
tt9021374,nm3163561
tt9024106,nm0465484
tt9024106,nm0813301
tt9024986,nm5114739
tt9026024,nm8509500
tt9026524,nm3976308
tt9028218,nm0897433
tt9034290,nm8631915
tt9047474,nm1183471
tt9052870,nm4318159
tt9052936,nm5880364
tt9053416,nm3578957
tt9055926,nm7265633
tt9056192,nm0094274
tt9056824,nm3828631
tt9058902,nm0838289
tt9060866,nm10157755
tt9063684,nm2606510
tt9068100,nm1992193
tt9078014,nm0563583
tt9078014,nm0427068
tt9078374,nm0412517
tt9078972,nm9464437
tt9081558,nm0879436
tt9081562,nm4341096
tt9082020,nm2167460
tt9086910,nm2837835
tt9096148,nm8301352
tt9097694,nm7181975
tt9104664,nm6818461
tt9104710,nm1598332
tt9105508,nm2548040
tt9109794,nm3063751
tt9110902,nm0128636
tt9110902,nm10189307
tt9110902,nm0238186
tt9113332,nm0324380
tt9113332,nm1312283
tt9116358,nm0408043
tt9118870,nm10186256
tt9120936,nm10187096
tt9121954,nm1450964
tt9124428,nm3446789
tt9125746,nm7698601
tt9128686,nm2319974
tt9129166,nm6254427
tt9129808,nm4179382
tt9139412,nm9603806
tt9141128,nm6607709
tt9143636,nm0000382
tt9149982,nm0362799
tt9154566,nm1435762
tt9165332,nm3141804
tt9165458,nm6045089
tt9173264,nm2630323
tt9174388,nm2726242
tt9174420,nm10211338
tt9174602,nm1777967
tt9174800,nm3837416
tt9176136,nm3870994
tt9177040,nm0527261
tt9177988,nm1006656
tt9179414,nm2265536
tt9179974,nm2854538
tt9204408,nm0311508
tt9213932,nm1002258
tt9214280,nm1060997
tt9214310,nm2365786
tt9214844,nm1066739
tt9221238,nm10989812
tt9221238,nm3911512
tt9228950,nm0390822
tt9231140,nm4563405
tt9234450,nm2507695
tt9235038,nm0154055
tt9239472,nm1326535
tt9239882,nm4301161
tt9248340,nm0394776
tt9248934,nm1179457
tt9248940,nm7447165
tt9249432,nm1906081
tt9251598,nm9909259
tt9261284,nm2238667
tt9261840,nm3273792
tt9266104,nm0793840
tt9271408,nm6425711
tt9279362,nm10258802
tt9281008,nm5189098
tt9281008,nm2543818
tt9282616,nm8824211
tt9288776,nm5332002
tt9288776,nm4368529
tt9304360,nm6288596
tt9308170,nm1147588
tt9308170,nm7218795
tt9310280,nm7503675
tt9311062,nm0741262
tt9319812,nm10443374
tt9334162,nm4425060
tt9348296,nm4295186
tt9351598,nm5367831
tt9354674,nm3542089
tt9354944,nm0524190
tt9354944,nm0601859
tt9355200,nm3132183
tt9358120,nm8248697
tt9358136,nm8738226
tt9369332,nm2386198
tt9378320,nm1777967
tt9378850,nm0490487
tt9382596,nm1058259
tt9389802,nm2371539
tt9390254,nm4417706
tt9392618,nm0541391
tt9397884,nm1767417
tt9408490,nm6785661
tt9415552,nm3042612
tt9418878,nm1625220
tt9420624,nm2678073
tt9420648,nm3603873
tt9426186,nm7947822
tt9431740,nm5854210
tt9435162,nm3125415
tt9448332,nm9652572
tt9459550,nm4906548
tt9465532,nm9909259
tt9468400,nm3797575
tt9471952,nm1482754
tt9487594,nm0309996
tt9490414,nm4394673
tt9497146,nm4823333
tt9526152,nm1425958
tt9531094,nm3666535
tt9533342,nm6961399
tt9535950,nm10369087
tt9537352,nm3792294
tt9543488,nm10372456
tt9555284,nm3859440
tt9562694,nm1371053
tt9563632,nm1060975
tt9575160,nm0538320
tt9596638,nm6771357
tt9598172,nm1823246
tt9610262,nm0961391
tt9610354,nm10404285
tt9624470,nm3550991
tt9636256,nm6176498
tt9636910,nm5756171
tt9647768,nm0224801
tt9648942,nm9003875
tt9648942,nm7666445
tt9652730,nm0396994
tt9657764,nm3498229
tt9665400,nm10429120
tt9675716,nm6474441
tt9680064,nm1138210
tt9680166,nm10436203
tt9680630,nm0155642
tt9698430,nm0548648
tt9699640,nm0630112
tt9735672,nm2556572
tt9735672,nm6695356
tt9735758,nm4888030
tt9737688,nm3892733
tt9742334,nm9445831
tt9742422,nm3968338
tt9759978,nm1371074
tt9766310,nm8360000
tt9782756,nm0421259
tt9783778,nm0132485
tt9789670,nm0430782
tt9789686,nm3014420
tt9795368,nm2153080
tt9799992,nm10041917
tt9805504,nm7390096
tt9811374,nm1138210
tt9817070,nm7920254
tt9817300,nm10522250
tt9838372,nm9452546
tt9840958,nm4672801
tt9845398,nm1431281
tt9850064,nm2268014
tt9860728,nm0474955
tt9866208,nm3510519
tt9866700,nm3932585
tt9894394,nm10529303
tt9894394,nm10529305
tt9894394,nm10529304
tt9899880,nm5971240
tt9903716,nm10532693
