movie_id,avg_rating,total_votes,median_rating
tt5673432,6.8,1945,9
tt5673714,3.8,387,4
tt5674368,3.9,518,6
tt5674698,4.4,376,5
tt5675828,5.9,465,4
tt5678110,5.9,885,6
tt5678262,6.6,171,7
tt5678732,2.7,116,3.5
tt5679536,5.9,332,6
tt5679554,5.5,2984,1
tt5685006,5.4,2829,6
tt5686062,4.9,1802,5
tt5686622,3,1009,3
tt5687236,6,425,6
tt5687270,5.7,346,6
tt5687334,6.6,3802,7
tt5687380,6.3,837,9
tt5687414,6.8,173,9
tt5687424,5.5,1221,8
tt5687814,5.8,1619,6
tt5688178,5.6,102,6
tt5688868,4.9,2396,5
tt5688932,6.9,47756,7
tt5688996,6.3,12318,7
tt5689068,4.7,9575,5
tt5689632,4.3,184,4
tt5690142,7.3,7373,8
tt5690360,3.2,22289,3
tt5690472,4.1,204,4
tt5690810,6.8,4495,8
tt5690992,4.9,153,5
tt5691024,3.6,3653,4
tt5691084,6.2,904,7
tt5691670,6.5,23472,7
tt5692390,5.8,3229,6
tt5692622,6.5,799,7
tt5692786,5.5,233,6
tt5693136,6.7,2857,7
tt5693562,6.9,502,7
tt5694044,2.4,152,1
tt5695668,6.5,168,7
tt5696326,6.1,1044,7
tt5697078,6.5,123,7
tt5697722,7.6,876,8
tt5697870,6.2,2295,7
tt5697990,7.2,266,7
tt5698088,6.2,116,7
tt5698320,5.8,2801,6
tt5698578,5.7,247,6
tt5698834,6,234,7
tt5698986,6.2,244,6
tt5699060,5.3,1023,6
tt5699154,6.8,7772,7
tt5699928,5.4,1076,6
tt5700176,5.8,2526,6
tt5700182,5.6,1672,6
tt5700494,3.5,120,3
tt5701718,5.5,2023,6
tt5702446,5.3,697,7
tt5702566,3,3185,3
tt5704704,5.3,749,6
tt5706876,3.8,505,4
tt5707048,7.2,997,7
tt5707304,5.6,1120,6
tt5707754,7,432,7
tt5708028,6.7,215,7
tt5709188,5.2,8059,6
tt5711672,7.3,302,10
tt5712474,6,244,6
tt5715234,3.3,139,3
tt5715410,6.1,4469,6
tt5715828,4.4,376,4.5
tt5715874,7,97921,7
tt5716280,4.9,1276,5
tt5716380,5.8,2407,6
tt5716438,5.7,237,6
tt5716464,7.1,16158,7
tt5717184,9.1,872,10
tt5717492,5.8,5854,6
tt5718046,5.1,446,5
tt5719076,4.3,1025,4
tt5719700,5.8,24344,6
tt5719748,6.2,41961,6
tt5719786,6.9,1328,7
tt5721088,4.4,5193,5
tt5723028,9,341,10
tt5723272,7.1,23886,7
tt5723286,6.4,14935,7
tt5723416,4.8,4877,5
tt5724948,6.1,625,6
tt5726086,5.7,45731,6
tt5726616,7.9,167029,8
tt5727136,4.2,118,5
tt5727208,8,913,9
tt5727282,7,22573,7
tt5728374,4.7,135,5
tt5729348,7.1,4218,7
tt5729818,6.1,564,6
tt5730248,3.6,211,5
tt5731132,6.3,954,6
tt5732530,6.2,500,7
tt5734548,2.6,504,2
tt5734576,5.2,14776,5
tt5735280,5.5,3966,6
tt5736592,4.8,1994,5
tt5736696,5.5,2919,6
tt5737162,4.3,223,4
tt5737536,3.1,4703,3
tt5737582,5.3,1226,6
tt5737862,6.4,3674,7
tt5738830,3.3,130,4
tt5739586,5.6,119,6
tt5740806,4.8,2171,5
tt5740852,5.7,329,6
tt5740868,3,209,2
tt5741304,5.4,1032,6
tt5742306,6.4,208,7
tt5742374,6.8,81153,7
tt5742874,4.9,1688,5
tt5742932,5.7,202,6
tt5743888,2.5,250,3
tt5745450,5.7,1784,6
tt5746054,5.4,347,6
tt5746178,6,290,6
tt5748392,4.3,2337,4
tt5749570,4.5,250,5
tt5749956,6.2,539,6
tt5750534,5.6,336,6
tt5751998,6.6,8749,7
tt5752360,5.7,2318,6
tt5752524,6.8,417,7
tt5752606,5.9,2633,6
tt5753552,6.4,1355,7
tt5755280,4.5,257,5
tt5756126,6.3,134,7
tt5758726,5.7,973,6
tt5758778,5.8,88809,6
tt5758802,4.5,1855,5
tt5759434,6,680,6
tt5762180,7.5,242,10
tt5764024,5.1,3349,6
tt5764096,7.8,18347,8
tt5764816,6.5,221,7
tt5765144,6.5,218,7
tt5765192,6.4,683,7
tt5768208,5,122,5.5
tt5769414,7.2,2099,10
tt5770620,6,2948,6
tt5770836,4.7,176,5
tt5770864,5.3,6874,6
tt5771010,3.9,126,4
tt5771640,7.2,1187,7
tt5771710,4.8,967,5
tt5774054,4.5,197,5
tt5774450,6.7,26085,7
tt5774796,6.1,172,6
tt5775194,5.4,756,7
tt5775220,4,1291,4
tt5776208,6.3,9381,7
tt5776858,7.5,91581,8
tt5778060,6.7,170,7
tt5778092,6.5,196,7
tt5778384,5.9,367,6
tt5778938,6.4,420,8
tt5779372,5.7,2447,6
tt5779540,5.1,3532,5
tt5780034,6.7,1032,8
tt5780484,7.2,602,10
tt5781386,5.9,116,6
tt5781458,5.6,537,6
tt5782040,4.3,132,5
tt5782146,5.6,416,6
tt5782160,5.9,324,7
tt5783476,6.2,334,6
tt5783956,6.4,36718,7
tt5784852,1.7,176,1
tt5784860,3.6,364,5
tt5785056,6.7,516,7
tt5785116,5.5,2349,6
tt5785170,7.2,15759,8
tt5785200,2.6,636,2
tt5786588,4.8,831,5
tt5788136,4.1,2358,4
tt5789310,4.3,204,5
tt5789976,5.5,9055,6
tt5790492,5.5,1548,6
tt5790534,6.9,163,7
tt5791094,6.5,120,7
tt5791098,6.9,920,7
tt5791442,6.6,185,8
tt5791536,7.5,2186,8
tt5791732,6.6,173,7
tt5791884,6.8,878,7
tt5791986,6.7,103,9
tt5792472,4.8,2406,5
tt5792656,5.4,2203,6
tt5793200,4.9,103,5
tt5795086,5.4,3844,6
tt5795752,5.9,118,6
tt5796156,5.4,360,6
tt5796516,6,949,6
tt5796838,6.2,2320,6
tt5797164,7,263,7
tt5797756,6.1,149,6
tt5797820,5.8,783,6
tt5798330,3.7,119,5
tt5798432,4.5,471,5
tt5801026,5.8,119,8
tt5801242,5.8,107,6
tt5801556,6.6,125,7
tt5802404,5.8,398,6
tt5803528,4.3,523,2
tt5804314,4.7,2274,7
tt5804946,6.3,185,7
tt5804948,5.4,2234,6
tt5805470,6.2,1704,7
tt5805752,7.3,14172,8
tt5806506,4.3,824,4
tt5806646,5.1,372,6
tt5808778,6.3,3226,7
tt5809020,5.2,3341,5
tt5810122,4.4,1288,5
tt5810368,3.4,1062,3
tt5811512,5.9,125,6
tt5811808,5.3,402,6
tt5812510,4.1,100,5
tt5813010,5,108,5
tt5813366,5.2,6959,5
tt5813568,6.3,334,6
tt5813808,4.3,145,5
tt5813948,5.9,128,6
tt5814060,5.3,101539,6
tt5814530,6.8,350,8
tt5814592,6.6,14649,7
tt5815078,3.4,701,4
tt5815492,7.2,2605,7
tt5815858,5.9,828,7.5
tt5815944,5.8,2669,6
tt5816374,6.6,4750,7
tt5816682,6.8,27377,7
tt5817022,5.6,447,6
tt5817456,5,176,6
tt5818404,7,176,7
tt5818818,7,1866,7
tt5820148,5.9,382,6
tt5820466,7.5,196,8
tt5820812,5.7,220,6
tt5821150,6.1,202,10
tt5821664,7.4,188,8
tt5822140,6,521,6
tt5822148,5.7,423,6
tt5822154,5.7,176,6
tt5822160,5.6,241,6
tt5822564,5.2,5792,6
tt5822676,6.7,310,7
tt5822690,6,994,6
tt5822712,3.6,396,4
tt5825052,5,323,5
tt5825150,4.4,232,5
tt5825380,6.2,21320,6
tt5826432,6.1,2341,6
tt5827212,6.2,2019,7
tt5827360,5.6,387,6
tt5827590,4.6,320,5
tt5827916,7.6,1062,8
tt5829040,5.2,4152,5
tt5829104,3.6,480,4
tt5831402,5.1,1276,6
tt5832544,6.5,1845,8
tt5833186,5.7,1261,6
tt5834036,6.6,1222,7
tt5834262,6.1,35155,6
tt5834278,6.5,988,8
tt5834362,8.3,577,10
tt5834660,7,1270,7
tt5834760,6.2,13020,7
tt5834800,4.7,1364,5
tt5834854,4.4,1011,4
tt5836246,6.5,332,7
tt5836316,6.9,2858,7
tt5836706,3.8,848,3
tt5837242,7.2,2123,7
tt5837976,4.1,132,5
tt5839116,4.1,473,9
tt5839938,6.3,257,6
tt5841344,4.3,970,5
tt5842616,3.2,10722,1
tt5842890,6,2533,6
tt5843670,5.3,2827,5
tt5843716,4.9,372,7
tt5843780,4.8,2409,6
tt5843838,5.2,1077,6
tt5843850,4.9,2423,5
tt5844488,6.9,1988,8
tt5845262,4.6,102,5
tt5845758,6.9,2120,7
tt5846628,4.7,352,10
tt5846644,5,388,6
tt5846676,6.5,549,7
tt5847286,6.3,2223,7
tt5847768,7.2,248,8
tt5848272,7.1,105555,7
tt5848416,6.4,1340,7
tt5848640,5.4,220,6
tt5848714,4.5,1538,5
tt5848862,3.3,285,3
tt5850176,3.1,123,4
tt5851014,4.9,2381,5
tt5851598,4.6,424,5
tt5851680,7.5,481,8
tt5851786,5.6,2062,6
tt5851904,7.4,1694,7
tt5854198,4.1,682,4
tt5855164,3.8,319,5
tt5855402,6.1,101,7
tt5855440,5.7,421,7
tt5855772,6.4,2668,6
tt5856116,3.8,134,4
tt5856594,2.3,173,1
tt5858514,8.5,821,10
tt5859238,7.3,15724,8
tt5859352,4.3,202,4.5
tt5859882,5.5,1041,6
tt5860550,7.8,214,10
tt5861882,5.5,1363,7
tt5862166,4.6,3403,5
tt5862312,6.2,30841,6
tt5862902,5.8,2115,6
tt5863566,3.4,102,3
tt5864288,7,113,8
tt5864904,5.1,458,6
tt5865326,6.3,20444,7
tt5865834,6.1,107,6
tt5866442,4.2,253,5
tt5866930,5.6,2320,6
tt5867226,3.8,813,4
tt5867796,6.1,258,6
tt5867800,8.7,8844,10
tt5868162,3.5,220,4
tt5870084,8,1186,10
tt5870322,6.5,410,7
tt5871080,7.5,6644,8
tt5871318,4,392,4
tt5872472,2.8,204,2
tt5872888,3.6,113,3
tt5873100,5.1,110,6
tt5873216,4.7,428,5
tt5873672,4.4,530,5
tt5874398,6.7,334,7
tt5874752,5.9,149,7
tt5876322,4.2,338,3
tt5876412,4.5,601,5
tt5877882,7.2,514,8
tt5878326,6.9,193,8
tt5879216,5.5,115,9
tt5880296,5.7,329,6
tt5881528,5.5,2728,6
tt5882416,7.6,296,8
tt5882970,4,12926,4
tt5882982,6.8,1399,7
tt5883020,5.5,174,6
tt5883570,7.1,4114,8
tt5884052,6.7,103650,7
tt5884142,7.6,304,9
tt5884234,5,8643,5
tt5884434,7.1,541,7
tt5884784,6,11616,8
tt5884834,4.2,412,3
tt5885106,4.3,969,5
tt5886046,6.3,60075,7
tt5886216,6.9,187,8
tt5886388,3.6,380,6
tt5886440,6.6,18323,7
tt5887650,3.5,257,3
tt5888276,4.4,308,5
tt5889292,5,141,5
tt5890000,7.2,1360,7
tt5890460,7.6,280,8
tt5891122,6.4,401,7
tt5891150,2.9,124,3
tt5891348,6.2,540,8
tt5891704,3.5,133,3
tt5892354,6,344,6
tt5892746,6.7,2109,8
tt5893332,5.1,12659,5
tt5894656,7,340,7
tt5894846,5.7,277,6
tt5894876,7.1,451,7
tt5896568,5.4,442,6
tt5896934,2.9,304,4
tt5897108,5.8,276,10
tt5897288,6.9,2704,7
tt5897292,6.9,1799,7
tt5897428,5.7,179,6
tt5897636,7.2,5029,7
tt5898630,5.2,270,6
tt5902484,5.9,1532,6
tt5903088,6.1,1932,8
tt5903232,6.3,318,6
tt5903358,5.5,760,9
tt5903708,6.7,215,7
tt5903926,5.9,107,7
tt5904182,5.6,238,6
tt5905008,7.3,161,8
tt5906392,8.2,3137,8
tt5906562,4.1,116,5
tt5907748,6.3,1068,7
tt5907852,6.5,118,7
tt5908294,5.1,352,6
tt5909334,5.2,197,6
tt5910344,6.2,1274,6
tt5910350,5.7,3628,6
tt5911032,6.5,401,7
tt5911546,6.3,150,9
tt5912150,6.7,463,7
tt5912470,6.4,399,7
tt5913798,4.1,8202,4
tt5913968,5.4,373,6
tt5914996,7.5,1850,8
tt5915734,5.8,100,6
tt5917052,7.3,117,9
tt5918074,7.5,3143,8
tt5918734,8.2,138,9
tt5922124,6.2,618,6
tt5922578,6.7,374,7
tt5923026,7,1967,7
tt5923752,4.7,352,5
tt5924114,3.7,292,8
tt5924852,6.7,119,7
tt5925772,6.5,2067,7
tt5926990,5.8,306,7
tt5927352,5.5,3709,6
tt5927420,7.1,1635,7
tt5928396,6.1,359,6
tt5929226,6.9,476,7
tt5929472,6.1,191,7
tt5929750,6,8298,6
tt5929754,6.9,17628,7
tt5931670,2.4,332,2
tt5931802,6.6,428,7
tt5932502,4.4,220,7
tt5932728,7.3,19565,8
tt5932800,5,155,8
tt5932894,6,273,6
tt5933560,5.5,1578,6
tt5933840,6,123,6
tt5933966,7.1,151,7
tt5934564,6.9,443,7
tt5935196,7,218,9
tt5935518,5.1,108,5.5
tt5935704,7,24588,8
tt5936492,5.7,2670,6
tt5936582,3.8,235,4
tt5936866,6.1,2325,6
tt5938084,5.8,1368,6
tt5939324,7.1,109,7
tt5940342,4.1,548,4
tt5940448,6.1,949,8
tt5941692,5.7,5697,6
tt5942864,6.4,2029,7
tt5943690,7.1,135,7
tt5944812,4.3,1148,10
tt5945724,6.4,179,7
tt5946668,3.8,469,4
tt5946936,7.2,328,8
tt5947364,5.5,171,6
tt5947582,6,122,7
tt5948190,6.1,342,7
tt5949038,4.5,1164,7
tt5950646,4.2,310,4
tt5951188,6.6,5663,7
tt5951832,6.1,664,10
tt5952006,5.5,161,6
tt5952138,5.6,3404,6
tt5952238,5.8,448,6
tt5952594,6.9,6194,7
tt5954088,5.2,2396,6
tt5954284,6.3,503,7
tt5954556,4.8,427,5
tt5954892,5.7,364,6
tt5956006,6.5,813,7
tt5956100,6,19777,7
tt5958060,4.7,248,5
tt5959698,6,148,6.5
tt5959980,8.6,7359,9
tt5960374,6,12160,6
tt5960386,4.3,329,2
tt5961314,6.3,288,7
tt5961906,4.8,192,5
tt5962210,6.6,29288,7
tt5963066,3,330,3
tt5963218,9.1,6532,10
tt5964278,4.1,235,5
tt5966600,6.2,345,6
tt5966602,7,1336,7
tt5966750,6.6,590,7
tt5968274,6.6,9262,7
tt5968394,6,40316,8
tt5968964,4.4,336,4.5
tt5969180,6,1435,10
tt5969404,5.5,389,6
tt5969628,4.5,186,5
tt5969696,7.1,4832,7
tt5969846,5.3,702,6
tt5970290,7.1,101,8
tt5970844,4,16003,3
tt5972292,7.3,1135,10
tt5972780,5.3,348,6
tt5973032,6.4,1998,7
tt5973364,4.6,1376,5
tt5973658,4.3,760,5
tt5974044,5.3,300,6
tt5974050,4.8,275,6
tt5974388,7.3,2150,8
tt5974624,6.8,186,7
tt5974780,4.5,289,5
tt5975354,5.1,907,5
tt5976178,4.3,562,5
tt5977276,6.3,10189,7
tt5978194,6.8,292,8
tt5978724,6.3,1439,7
tt5979872,6.4,9042,7
tt5979874,6,6772,6
tt5980242,4.8,101,5
tt5980638,7.8,2425,10
tt5980746,4,101,4
tt5980798,6.4,796,7
tt5981304,6.5,670,7
tt5981944,5,430,5
tt5982852,7.2,19745,8
tt5983262,8.3,1135,8
tt5985052,5.3,700,6
tt5985672,5.6,129,6
tt5986246,6.4,368,7
tt5987402,6.6,3695,7
tt5987700,7.3,864,9
tt5988216,6.6,797,9
tt5988370,1.4,71992,1
tt5988966,2.5,598,2
tt5989218,6.7,11586,7
tt5989220,6.4,1468,7
tt5989336,3.1,167,4
tt5989394,7.1,990,7
tt5990066,5.5,3122,6
tt5990342,6.5,5392,7
tt5990444,4.2,942,5
tt5990474,7.2,11698,7
tt5990956,4.9,297,5
tt5991138,6.9,188,7
tt5991410,5.3,1337,6
tt5991948,5.4,766,6
tt5991954,6.6,199,7
tt5991974,7,453,7
tt5992114,3.4,176,4
tt5992138,5.3,175,6
tt5992202,6.8,125,7
tt5993456,4.6,317,5
tt5993748,6.1,150,7
tt5994166,5.5,2580,6
tt5994894,3,425,3
tt5996682,5,262,5
tt5996836,7.4,6737,10
tt5997666,5.3,17327,7
tt5997928,7.1,1493,7
tt5999530,6,1268,6
tt5999770,7.1,469,8
tt6000140,5.7,178,6
tt6000478,6.4,25385,7
tt6002522,7.2,402,7
tt6003368,4.4,5969,4
tt6005206,3.7,544,4
tt6006924,4.6,157,5
tt6007398,5.8,253,6
tt6009102,7.1,115,8
tt6009104,6.2,2023,6
tt6009140,6.2,2549,6
tt6009582,3.4,227,4
tt6010020,5.4,263,6
tt6010240,8,508,9
tt6010518,4.6,975,5
tt6010628,6.1,6097,6
tt6010630,6,1163,7
tt6010828,6.6,266,7
tt6012446,6.1,531,6
tt6012792,5.6,283,6
tt6013156,4.6,1557,5
tt6013186,3.8,145,4
tt6014434,4.6,194,5
tt6014472,4.5,1875,5
tt6014904,5,2052,5
tt6015328,6.8,3087,7
tt6015706,3,992,3
tt6017312,5.6,143,6
tt6017926,4,546,4
tt6017942,5.8,10953,6
tt6018306,6.9,19969,7
tt6018556,4.7,107,6
tt6020104,6.2,389,6
tt6020428,6.3,1574,7
tt6020486,7.7,397,8
tt6021478,6.1,2297,6
tt6021482,4.7,265,5
tt6021860,4.5,141,5
tt6022174,2.2,148,1
tt6022946,5.1,149,7
tt6023242,4.6,132,5
tt6023386,4.3,980,4
tt6025224,5.2,189,6
tt6025806,6.5,632,7
tt6028796,7.3,281,8
tt6029106,5.2,224,7
tt6032328,6.2,2549,6
tt6032878,5.5,298,6
tt6033536,5.2,276,7
tt6034550,7.1,377,7
tt6034774,2.3,351,2
tt6034966,6.5,226,7
tt6038042,5.7,916,7
tt6038168,6.9,189,7
tt6039372,5.8,686,7
tt6040662,6.7,8653,7
tt6040806,6.8,739,7
tt6041030,7.3,1192,8
tt6041312,5.8,264,6
tt6041362,5.5,562,6
tt6042062,7.4,153,9
tt6042392,5.4,369,6
tt6042446,4,1918,3
tt6043072,5.2,923,6
tt6043142,7.4,11938,9
tt6044156,4.9,326,6
tt6045466,6.1,5194,6
tt6045852,6.9,105,7
tt6046212,5.7,1035,6
tt6046314,5.4,2206,6
tt6046754,6.3,400,7
tt6047298,6,2947,6
tt6047374,4.2,330,5
tt6047482,6.4,233,7
tt6047852,5.7,278,6
tt6047974,7.3,353,8
tt6048930,5.4,15212,6
tt6049106,4.3,309,5
tt6050396,5.6,133,6
tt6051096,6.5,5080,9
tt6053438,7.1,37496,7
tt6053440,6.7,2340,7
tt6053472,3.7,1558,4
tt6053938,6,2025,6
tt6053948,6.9,2220,7
tt6054058,6.1,2985,7
tt6054650,5.7,862,8
tt6054710,5.2,261,6
tt6054846,6.3,1098,7
tt6054874,6.2,2293,7
tt6055082,3.9,1002,4
tt6055450,1.9,249,1
tt6057032,7,1966,7
tt6058136,4.5,246,5
tt6058226,9.2,2622,10
tt6058394,6.5,1135,7
tt6059074,6.7,2432,8
tt6060156,6.7,8304,7
tt6060960,6.7,293,7
tt6061074,6.3,1656,7
tt6061558,7.3,174,8
tt6062774,7.5,3165,8
tt6063024,5.7,350,6
tt6063050,5.8,6853,7
tt6063090,6.6,4040,7
tt6064520,4.3,159,6
tt6065246,3,141,3
tt6066280,4.7,216,7
tt6067752,7.5,5471,9
tt6068406,2.8,143,2
tt6068554,2.5,339,4
tt6068978,6.2,1934,9
tt6069126,5.9,1506,6
tt6069162,4.3,976,4
tt6069264,5,1558,5
tt6069442,5.5,270,6
tt6069668,6.4,471,8
tt6071084,4.8,305,5
tt6071752,4,290,5
tt6072502,3.8,445,4
tt6074358,8.1,910,8
tt6074486,3.4,143,4
tt6074820,6.5,135,8
tt6074834,9,503,10
tt6075764,5.8,192,7
tt6076226,5.6,1099,6
tt6078532,6,959,7
tt6078840,7.2,1511,8
tt6078842,6.9,384,7
tt6078866,7.2,1604,8
tt6079516,6.5,229,8
tt6079702,4.7,387,5
tt6080746,8.4,341,10
tt6080914,5.3,654,6
tt6081632,5.6,860,6
tt6081670,5.5,2789,6
tt6082614,5.7,628,6
tt6083230,7,1136,7
tt6083388,6.4,1786,7
tt6083534,6.4,314,7
tt6083648,4.5,4409,5
tt6084472,6.3,456,7
tt6084676,5.8,174,6
tt6085412,2.8,220,3
tt6085642,5.3,142,6
tt6086080,4.1,1092,4
tt6086718,2.8,109,2
tt6087058,5.2,172,6
tt6087426,5.4,2975,6
tt6087562,6.4,305,6
tt6088456,6.3,170,6
tt6089358,3.8,668,4
tt6089458,4.9,167,5
tt6089700,3.6,1906,3
tt6090044,2.2,1506,2
tt6091462,6.3,127,8
tt6093618,6.8,1364,10
tt6094746,6.3,495,8
tt6094944,6.9,216,7
tt6094992,5.2,191,9
tt6095004,6.8,441,7
tt6095090,4.6,2167,5
tt6095472,6.4,8796,7
tt6095486,4.6,191,6
tt6095616,7.3,3169,8
tt6095808,4.9,386,6
tt6095984,4,114,7
tt6095994,6.8,382,8
tt6096194,5.2,428,6
tt6096308,5.1,609,5
tt6096528,5.3,142,6
tt6096884,7,1232,7
tt6096948,6,406,6
tt6097278,5.4,210,6
tt6097798,6.2,10907,6
tt6097918,7,2132,8
tt6098380,4.3,586,5
tt6098486,4.4,188,5
tt6098794,4.1,233,4
tt6099416,4.8,133,5
tt6099554,6.8,112,7
tt6100122,5.9,265,6
tt6101458,6.6,164,7
tt6101820,7,10053,7
tt6102396,6.2,1984,7
tt6103318,5.7,154,6
tt6103618,7.1,221,7
tt6103702,7.1,469,7
tt6104206,5.4,3544,6
tt6104268,7.4,1720,8
tt6105098,7,135276,7
tt6105774,4.4,529,9
tt6105880,5.8,982,6
tt6106526,5.1,102,6
tt6106802,6,213,6
tt6106980,4.6,125,7
tt6107412,4.6,208,5
tt6107516,6.7,352,7
tt6107548,6.5,12989,7
tt6108090,7.9,17744,8
tt6108178,6.6,20296,7
tt6109124,6.7,1750,8
tt6109502,6.7,581,7
tt6109874,5.4,496,6
tt6112524,3.6,243,4
tt6112534,5.9,102,6
tt6113122,4.7,1845,5
tt6113488,6.2,6801,7
tt6115392,5.6,138,6
tt6116568,4.6,144,5
tt6116856,7,16408,7
tt6117492,5.6,113,6
tt6117702,3.4,2402,4
tt6118258,6.9,307,7
tt6118340,5.2,3340,7
tt6119504,5.2,4768,6
tt6119856,6.4,6644,7
tt6121428,7,494,8
tt6121444,6.5,2120,7
tt6121564,7,273,8
tt6122306,6.1,135,7
tt6123206,6.8,287,8
tt6125690,6.8,1525,7
tt6126346,5.9,1711,6
tt6126428,4.2,719,4
tt6126492,5.1,823,6
tt6127004,6.1,4005,7
tt6127024,7,637,8
tt6129128,6.3,191,7
tt6129302,7.6,4938,8
tt6129904,5.9,145,6
tt6130118,2.6,123,3
tt6130310,6.5,483,7
tt6131126,4.6,180,5
tt6131208,6.6,285,7
tt6131386,2.8,295,2
tt6131414,6.7,276,7
tt6131450,5.4,1912,6
tt6131712,5,1196,6
tt6132250,6.5,642,7
tt6132490,5.7,197,7
tt6133130,7.1,19550,7
tt6133414,6.6,367,7
tt6133466,5.1,45551,5
tt6133806,6.4,793,7
tt6134000,6.8,634,7
tt6134274,5.4,2786,6
tt6135348,7.5,11156,8
tt6136188,5.1,284,5
tt6136778,6,1718,6
tt6137494,4.9,437,5
tt6138228,5.4,3730,6
tt6138680,5.4,168,6
tt6138688,5.3,1069,7
tt6138706,6.1,367,7
tt6139732,7.1,156955,7
tt6140148,4.9,430,5
tt6140580,5.6,519,6
tt6141246,6.7,1515,7
tt6141334,5.2,378,6
tt6141656,6.2,1235,7
tt6141886,4.3,160,4
tt6142496,5.8,3092,6
tt6143422,8,567,9
tt6143568,5.2,7945,6
tt6143782,4.9,2252,7
tt6143850,5.3,5477,7
tt6143998,6.9,107,7
tt6144092,7.1,160,7
tt6144536,6.4,839,7
tt6144762,5.8,1072,6
tt6144876,4.7,239,7
tt6145612,6.3,139,7
tt6145764,5.4,402,6
tt6146586,7.6,192876,8
tt6146590,5.1,685,5
tt6147260,6.1,993,6
tt6147512,6.5,441,7
tt6147514,5.6,398,6
tt6147954,5.8,297,6
tt6148090,6.7,669,7
tt6148156,8.7,20364,9
tt6148766,6.3,167,7
tt6148782,6.3,266,7
tt6149154,6.3,254,7
tt6149802,5.6,388,6
tt6149936,4.8,1147,5
tt6150942,6.4,728,7
tt6150962,5.8,154,6
tt6151714,6.5,772,7
tt6151774,4.3,162,5
tt6152908,3.7,239,4
tt6153376,3.1,106,2
tt6153538,6.1,775,6
tt6155084,5.4,405,6
tt6155172,7.8,116797,8
tt6155194,5.5,2182,6
tt6155374,5.4,1715,6
tt6155456,6,1727,6
tt6155922,4.8,594,5
tt6155960,6.1,146,6
tt6156138,7.9,123,8
tt6156656,2.1,382,2
tt6157294,6.8,473,8
tt6157626,6.2,1935,6
tt6157970,4,434,5
tt6159268,4.1,855,4
tt6159520,7.3,518,8
tt6160504,4.6,327,5
tt6161300,6.3,181,7
tt6162762,5.5,143,6
tt6162892,5.8,475,9
tt6163142,6.4,102,7
tt6164014,4.5,685,5
tt6164502,7.2,2870,8
tt6164698,5.3,266,6
tt6164762,6.3,938,7
tt6164854,3.5,182,3
tt6165342,4.3,141,5
tt6165466,6.8,163,7
tt6165792,6.4,1221,7
tt6165936,5.1,213,6
tt6166322,7.9,261,8
tt6167894,8,3711,9
tt6168002,6.3,1266,7
tt6169934,3.6,393,4
tt6170262,3.3,190,3
tt6170484,5.3,1105,6
tt6170506,3.6,2296,4
tt6170954,6.3,4802,7
tt6172666,2.3,261,2
tt6172696,3.3,290,3
tt6173020,6.4,134,7
tt6173826,5.4,1280,6
tt6173990,7.3,10110,8
tt6174226,4.1,103,5
tt6174890,6.9,136,7
tt6175086,5.7,188,6
tt6175234,7.1,458,7
tt6175394,6.5,1955,7
tt6175402,7.4,100,10
tt6175486,6.2,1476,9
tt6175764,6.7,1376,7
tt6175802,5.7,368,6
tt6175820,7,1696,7
tt6177152,3.7,124,4
tt6179746,5.6,4105,6
tt6180274,7.8,1118,8
tt6180842,6.4,418,7
tt6182054,2.8,224,2.5
tt6182078,5.1,4340,6
tt6182372,7.3,202,9
tt6182908,6.6,27294,7
tt6182954,7,983,8
tt6183104,3.9,193,5
tt6183580,6.5,116,7
tt6183834,6.6,1533,7
tt6184194,4.7,227,5
tt6185266,4.3,169,5
tt6185674,5.6,541,6
tt6185998,3.8,456,4
tt6186430,7.8,398,8
tt6186696,5.3,769,5
tt6186910,7.4,3746,8
tt6186940,4.8,385,5
tt6187620,3.9,216,5
tt6188002,4.6,613,5
tt6189022,6.5,24956,7
tt6189344,7.1,983,7
tt6189880,6.8,121,8
tt6190198,6.4,682,7
tt6190348,6.5,848,7
tt6190356,7.7,110,8
tt6190456,6.5,931,7
tt6191390,3.8,742,4
tt6193408,7.1,1434,7
tt6193424,6.6,4214,7
tt6193454,6.1,1569,6
tt6193470,3.6,136,4
tt6194520,5.6,570,6
tt6194530,6.8,1602,7
tt6194538,4.4,244,5
tt6194540,5.8,231,6
tt6194850,6.6,1107,7
tt6194984,7.7,878,9
tt6195094,6.4,19544,7
tt6196598,7.4,350,10
tt6196754,6.7,309,7
tt6196936,5.9,942,6
tt6197022,6.2,269,7
tt6197094,5.6,803,6
tt6197484,5.1,936,6
tt6197494,5,2704,5
tt6197848,5.9,101,7
tt6198946,5.7,9219,6
tt6200604,5.9,401,7
tt6200656,7.2,813,8
tt6201292,5.9,7151,8
tt6203302,5.8,1447,9
tt6203944,6.3,226,7
tt6203964,7,197,8
tt6203998,3.6,158,4
tt6204018,7.1,2420,7
tt6204184,7.1,123,7
tt6204340,5.4,6893,6
tt6204830,5,110,6
tt6205872,5.9,11403,6
tt6205996,2.3,281,2
tt6206564,7.5,8320,8
tt6206880,6.7,171,7
tt6207118,5.3,125,6
tt6207596,6.5,127,7
tt6207878,7.2,2320,7
tt6208032,7.1,477,7
tt6208104,6.9,1338,7
tt6208138,4.7,126,5
tt6208374,5.5,237,6
tt6209470,6.1,1255,7
tt6209534,4.8,144,5
